event_id,product_id,date,event_type,call_count,sms_count,data_count,direction,roaming,calling_msisdn,called_msisdn
273,664,2022-03-06 07:10:35,sms,0,1,0,incoming,----------,+891-14-63078673,+55-43-43681676
274,664,2022-03-04 02:51:25,data,0,0,66,incoming,----------,+55-01-01258358,+55-51-51803376
275,664,2022-03-02 17:34:07,sms,0,1,0,outgoing,----------,+55-01-01754154,+55-63-63262831
276,664,2022-03-05 03:46:20,call,28,0,0,outgoing,----------,+55-28-28113582,+55-86-86503625
277,664,2022-03-04 04:21:16,sms,0,1,0,outgoing,----------,+55-03-03670513,+55-07-07311004
278,664,2022-03-04 05:58:13,sms,0,1,0,incoming,----------,+55-32-32450185,+55-47-47634085
279,664,2022-03-03 16:34:18,data,0,0,140,incoming,----------,+55-76-76778438,+55-72-72605444
280,926,2022-03-07 07:12:00,call,47,0,0,outgoing,roaming,+55-65-65664483,+55-82-82456727
281,268,2022-03-02 05:56:24,call,46,0,0,incoming,roaming,+55-36-36368775,+55-53-53437808
282,268,2022-03-05 21:11:11,sms,0,1,0,incoming,roaming,+55-41-41010642,+55-11-11881823
283,783,2022-03-04 20:07:18,call,41,0,0,outgoing,----------,+55-70-70154858,+55-72-72106125
284,783,2022-03-01 14:57:49,data,0,0,109,incoming,----------,+55-51-51780380,+55-56-56045852
285,783,2022-03-02 00:39:03,data,0,0,136,outgoing,----------,+55-10-10835647,+55-72-72575485
286,783,2022-03-03 03:51:58,data,0,0,157,incoming,----------,+55-05-05171575,+55-32-32752333
287,783,2022-03-03 09:52:40,data,0,0,42,incoming,----------,+55-12-12860475,+55-12-12851348
288,783,2022-03-02 04:50:36,call,37,0,0,outgoing,----------,+55-51-51553856,+55-18-18165084
289,783,2022-03-03 08:56:26,data,0,0,3,incoming,roaming,+55-50-50300732,+55-45-45160535
290,783,2022-03-02 20:10:36,data,0,0,100,outgoing,----------,+55-07-07266735,+55-17-17663653
291,487,2022-03-05 23:14:07,sms,0,1,0,outgoing,roaming,+55-86-86708313,+837-33-58644898
292,785,2022-03-04 00:39:12,data,0,0,77,outgoing,----------,+55-53-53581742,+55-87-87533004
293,785,2022-03-04 11:28:34,data,0,0,63,incoming,----------,+55-35-35422272,+55-36-36818553
294,785,2022-03-05 19:51:39,data,0,0,104,outgoing,----------,+55-14-14753643,+55-70-70550580
295,785,2022-03-07 10:01:54,call,13,0,0,incoming,----------,+55-23-23701136,+55-31-31180100
296,785,2022-03-06 10:00:31,call,29,0,0,incoming,----------,+55-25-25602348,+55-10-10645544
297,785,2022-03-01 18:58:05,call,48,0,0,outgoing,----------,+55-81-81813827,+824-35-59955162
298,713,2022-03-01 18:36:45,call,21,0,0,outgoing,----------,+55-58-58051383,+55-31-31021652
299,504,2022-03-05 13:42:41,sms,0,1,0,incoming,----------,+55-18-18178520,+55-37-37731831
300,504,2022-03-02 15:42:46,sms,0,1,0,outgoing,----------,+55-27-27604413,+55-68-68320788
301,13,2022-03-02 02:02:17,sms,0,1,0,incoming,----------,+55-14-14730356,+55-00-00155583
302,13,2022-03-01 02:20:41,sms,0,1,0,outgoing,----------,+55-10-10246523,+55-62-62118121
303,13,2022-03-07 07:46:51,call,1,0,0,incoming,----------,+55-67-67478047,+55-85-85074828
304,13,2022-03-03 15:02:13,call,21,0,0,incoming,----------,+55-58-58267550,+55-46-46847537
305,13,2022-03-06 22:57:27,call,47,0,0,incoming,----------,+55-01-01570503,+55-06-06621258
306,91,2022-03-02 16:28:54,data,0,0,163,outgoing,roaming,+55-12-12731074,+55-88-88740683
307,91,2022-03-06 16:01:29,data,0,0,120,incoming,----------,+55-03-03670513,+55-03-03566741
308,91,2022-03-02 07:12:10,sms,0,1,0,incoming,----------,+55-53-53581742,+55-65-65526006
309,91,2022-03-03 21:47:11,sms,0,1,0,outgoing,----------,+55-26-26320346,+55-50-50318485
310,91,2022-03-03 20:08:43,sms,0,1,0,incoming,roaming,+55-88-88742758,+55-53-53687870
311,91,2022-03-04 23:36:15,data,0,0,45,incoming,----------,+55-74-74503703,+55-66-66433205
312,91,2022-03-01 09:06:58,call,31,0,0,incoming,----------,+55-18-18650435,+55-61-61234568
313,578,2022-03-03 23:21:29,sms,0,1,0,outgoing,----------,+55-81-81877623,+888-86-62931017
314,578,2022-03-03 20:02:13,sms,0,1,0,incoming,roaming,+55-23-23753723,+55-01-01754154
315,578,2022-03-03 05:20:13,sms,0,1,0,incoming,----------,+55-21-21203415,+55-45-45663748
316,547,2022-03-04 08:13:13,sms,0,1,0,outgoing,roaming,+55-53-53185843,+55-38-38184211
317,547,2022-03-06 10:32:24,call,27,0,0,incoming,roaming,+55-63-63460330,+55-74-74505167
318,547,2022-03-06 21:51:44,call,13,0,0,incoming,roaming,+55-06-06738514,+55-66-66244144
319,547,2022-03-05 11:49:16,data,0,0,54,outgoing,----------,+55-20-20307061,+55-22-22187403
320,547,2022-03-07 14:05:42,data,0,0,64,outgoing,roaming,+55-15-15305171,+55-80-80517538
321,547,2022-03-07 04:31:48,call,29,0,0,outgoing,----------,+55-62-62836634,+55-14-14785755
322,547,2022-03-04 12:29:38,call,16,0,0,incoming,----------,+55-43-43722420,+55-81-81582785
323,547,2022-03-05 03:51:56,call,28,0,0,incoming,----------,+55-28-28626730,+55-52-52117774
324,715,2022-03-06 03:46:35,data,0,0,187,outgoing,roaming,+55-53-53175030,+55-81-81731186
325,715,2022-03-05 15:03:44,sms,0,1,0,incoming,----------,+55-85-85861853,+55-18-18707621
326,715,2022-03-02 16:25:47,call,15,0,0,outgoing,----------,+55-73-73677748,+55-66-66073421
327,771,2022-03-04 23:30:49,sms,0,1,0,outgoing,----------,+55-10-10564840,+55-88-88810120
328,771,2022-03-05 19:44:36,call,49,0,0,outgoing,----------,+55-10-10510188,+55-74-74748768
329,771,2022-03-06 08:43:36,data,0,0,39,incoming,----------,+55-17-17285236,+55-41-41010552
330,771,2022-03-07 06:37:26,sms,0,1,0,outgoing,----------,+55-32-32824808,+55-24-24483136
331,866,2022-03-01 06:41:13,call,44,0,0,incoming,----------,+55-31-31308102,+55-44-44502117
332,866,2022-03-04 01:18:38,data,0,0,82,outgoing,----------,+55-10-10510188,+55-66-66151736
333,866,2022-03-04 07:39:59,call,38,0,0,incoming,----------,+55-72-72582203,+55-74-74165854
334,866,2022-03-03 19:51:56,sms,0,1,0,outgoing,----------,+55-10-10510188,+55-86-86362043
335,866,2022-03-06 16:10:52,sms,0,1,0,outgoing,----------,+55-32-32687284,+55-70-70147466
336,310,2022-03-02 07:29:25,sms,0,1,0,outgoing,----------,+55-47-47106704,+55-50-50235375
337,775,2022-03-04 08:18:18,call,40,0,0,outgoing,----------,+55-08-08165160,+55-35-35408467
338,440,2022-03-01 18:11:16,data,0,0,106,incoming,----------,+55-46-46531420,+55-82-82181288
339,440,2022-03-04 17:37:06,call,28,0,0,outgoing,----------,+55-75-75033714,+55-11-11750313
340,440,2022-03-04 20:46:20,sms,0,1,0,outgoing,----------,+55-12-12243077,+55-41-41010642
341,440,2022-03-03 16:41:51,sms,0,1,0,outgoing,----------,+55-58-58721473,+55-85-85143036
342,440,2022-03-03 02:15:26,sms,0,1,0,outgoing,roaming,+55-27-27604413,+55-68-68782057
343,440,2022-03-06 10:38:39,data,0,0,198,incoming,----------,+55-35-35422272,+55-11-11112587
344,440,2022-03-07 11:08:42,sms,0,1,0,incoming,----------,+55-08-08680413,+55-42-42531805
345,440,2022-03-03 14:29:07,call,1,0,0,outgoing,----------,+55-08-08472058,+55-27-27537311
346,766,2022-03-02 05:54:15,sms,0,1,0,incoming,----------,+55-85-85642732,+55-14-14753643
347,766,2022-03-05 09:57:50,call,22,0,0,outgoing,roaming,+55-57-57337745,+55-56-56530203
348,766,2022-03-06 04:40:06,sms,0,1,0,outgoing,----------,+55-72-72407525,+55-43-43371050
349,766,2022-03-03 17:12:09,call,36,0,0,incoming,----------,+55-57-57002837,+55-84-84361611
350,766,2022-03-02 06:44:19,sms,0,1,0,incoming,roaming,+55-66-66433205,+55-55-55000030
351,605,2022-03-06 11:13:52,data,0,0,13,outgoing,----------,+55-18-18202147,+55-12-12634068
352,605,2022-03-06 05:55:32,data,0,0,109,incoming,----------,+55-13-13803107,+55-40-40031167
353,605,2022-03-02 13:03:51,call,48,0,0,incoming,----------,+55-84-84282284,+55-82-82181288
354,605,2022-03-03 07:02:11,call,22,0,0,outgoing,----------,+55-53-53358850,+55-75-75184376
355,605,2022-03-01 07:52:00,call,38,0,0,incoming,----------,+55-65-65526006,+55-65-65356340
356,876,2022-03-02 06:37:03,data,0,0,66,incoming,roaming,+55-42-42520262,+55-02-02447874
357,876,2022-03-06 03:56:56,call,39,0,0,outgoing,----------,+55-17-17514111,+65-23-48919543
358,876,2022-03-06 04:18:51,data,0,0,75,outgoing,----------,+55-24-24001285,+55-33-33487064
359,876,2022-03-06 05:11:32,data,0,0,133,outgoing,roaming,+55-88-88505083,+55-03-03268737
360,876,2022-03-02 16:04:43,sms,0,1,0,incoming,----------,+815-45-50870941,+55-67-67485163
361,876,2022-03-03 05:07:11,call,34,0,0,outgoing,----------,+55-87-87746147,+55-80-80682337
362,876,2022-03-01 19:04:19,call,14,0,0,incoming,----------,+55-80-80512066,+55-17-17420023
363,876,2022-03-01 18:17:58,data,0,0,195,incoming,----------,+55-45-45437525,+55-47-47507730
364,577,2022-03-03 17:21:26,sms,0,1,0,outgoing,----------,+55-10-10765403,+875-94-23757662
365,577,2022-03-01 02:03:06,data,0,0,6,incoming,roaming,+55-04-04474643,+55-03-03247656
366,577,2022-03-01 02:37:58,data,0,0,186,outgoing,----------,+55-77-77247634,+55-48-48367142
367,577,2022-03-01 12:57:52,data,0,0,187,outgoing,----------,+55-51-51803376,+55-43-43371050
368,577,2022-03-04 03:13:16,data,0,0,3,outgoing,----------,+55-06-06272470,+55-87-87782381
369,577,2022-03-03 21:11:58,data,0,0,98,incoming,----------,+736-49-85546917,+55-62-62204235
370,577,2022-03-06 11:35:40,sms,0,1,0,incoming,----------,+55-64-64643175,+55-46-46633868
371,715,2022-03-05 08:34:12,sms,0,1,0,outgoing,----------,+55-44-44860634,+55-28-28387082
372,715,2022-03-07 02:59:10,sms,0,1,0,outgoing,roaming,+55-55-55785431,+55-58-58276522
373,715,2022-03-03 04:38:04,data,0,0,9,incoming,----------,+55-03-03185448,+55-03-03566741
374,715,2022-03-06 23:31:26,data,0,0,149,incoming,----------,+55-01-01851872,+55-31-31021652
375,715,2022-03-01 08:17:16,sms,0,1,0,outgoing,----------,+55-30-30771441,+55-25-25771770
376,715,2022-03-02 02:16:36,call,28,0,0,outgoing,----------,+55-44-44673733,+55-83-83114461
377,715,2022-03-05 13:27:54,sms,0,1,0,outgoing,----------,+55-54-54705070,+55-47-47634085
378,715,2022-03-04 07:42:33,call,2,0,0,incoming,----------,+55-58-58051383,+55-51-51780380
379,859,2022-03-01 21:46:37,sms,0,1,0,incoming,roaming,+55-30-30670426,+55-21-21203415
380,859,2022-03-05 08:57:55,data,0,0,18,incoming,----------,+55-20-20683108,+55-47-47106704
381,859,2022-03-04 22:17:46,sms,0,1,0,outgoing,----------,+55-55-55016401,+55-23-23200815
382,859,2022-03-03 06:03:09,call,24,0,0,outgoing,----------,+55-50-50271510,+55-34-34224364
383,702,2022-03-01 22:05:01,call,15,0,0,incoming,----------,+55-67-67388362,+55-37-37174006
384,702,2022-03-07 15:59:02,data,0,0,7,incoming,----------,+55-06-06573348,+55-20-20578778
385,702,2022-03-01 16:05:33,call,27,0,0,outgoing,----------,+55-50-50065103,+55-84-84841374
386,125,2022-03-01 10:12:42,call,14,0,0,incoming,----------,+55-73-73715854,+55-83-83057717
387,125,2022-03-07 22:20:22,sms,0,1,0,incoming,----------,+78-56-61555936,+55-43-43248535
388,125,2022-03-03 14:38:38,call,34,0,0,incoming,----------,+933-26-58570903,+55-67-67175275
389,125,2022-03-02 12:23:49,sms,0,1,0,incoming,----------,+55-66-66461586,+55-73-73554455
390,125,2022-03-05 02:32:57,sms,0,1,0,incoming,----------,+55-51-51264436,+55-86-86708313
391,125,2022-03-06 11:58:20,call,49,0,0,outgoing,----------,+55-53-53346557,+55-16-16658306
392,125,2022-03-07 02:14:40,sms,0,1,0,incoming,----------,+55-64-64817753,+55-50-50682525
393,860,2022-03-07 23:39:33,data,0,0,114,incoming,----------,+55-17-17514111,+55-54-54433355
394,860,2022-03-02 16:31:39,sms,0,1,0,outgoing,----------,+55-80-80512066,+55-67-67388362
395,860,2022-03-02 01:03:39,data,0,0,39,outgoing,----------,+55-04-04474643,+55-80-80114242
396,860,2022-03-01 02:25:52,data,0,0,195,incoming,----------,+55-77-77247634,+55-67-67130461
397,567,2022-03-02 19:13:53,data,0,0,65,outgoing,----------,+55-72-72728762,+55-77-77443187
398,567,2022-03-02 06:44:32,call,41,0,0,outgoing,----------,+55-50-50682525,+55-30-30438675
399,567,2022-03-06 10:04:32,call,38,0,0,incoming,----------,+55-57-57478488,+55-61-61666757
400,567,2022-03-01 01:40:06,call,31,0,0,incoming,----------,+55-22-22053440,+55-22-22516168
401,567,2022-03-06 22:53:36,call,49,0,0,incoming,----------,+55-43-43164853,+55-55-55567523
402,567,2022-03-03 23:55:41,sms,0,1,0,outgoing,roaming,+55-26-26576858,+580-54-48684776
403,567,2022-03-03 07:50:09,data,0,0,94,incoming,----------,+55-64-64228434,+55-80-80437174
404,567,2022-03-06 04:43:55,call,37,0,0,incoming,----------,+55-53-53358850,+55-65-65356340
405,567,2022-03-02 05:32:25,sms,0,1,0,incoming,----------,+55-48-48314163,+55-07-07383515
406,186,2022-03-03 18:56:11,sms,0,1,0,outgoing,----------,+55-43-43371050,+489-20-47534838
407,186,2022-03-01 03:30:35,sms,0,1,0,incoming,----------,+55-38-38285842,+55-05-05352563
408,749,2022-03-07 07:23:34,data,0,0,48,incoming,----------,+55-48-48314163,+55-00-00244760
409,749,2022-03-06 16:15:43,sms,0,1,0,incoming,----------,+55-66-66073421,+55-53-53564467
410,749,2022-03-05 19:34:58,call,23,0,0,incoming,----------,+55-07-07057410,+55-34-34135045
411,366,2022-03-06 07:42:07,data,0,0,169,incoming,----------,+55-07-07266735,+55-16-16831225
412,366,2022-03-01 16:25:14,call,26,0,0,incoming,----------,+55-26-26742240,+55-33-33487064
413,366,2022-03-07 23:22:06,data,0,0,87,outgoing,----------,+55-07-07782735,+49-96-53118980
414,366,2022-03-02 05:01:57,call,4,0,0,incoming,----------,+55-08-08165160,+55-64-64324623
415,366,2022-03-05 08:58:36,call,10,0,0,outgoing,----------,+55-88-88505083,+377-36-86927231
416,366,2022-03-07 08:03:25,data,0,0,173,incoming,----------,+55-86-86862635,+55-84-84373107
417,839,2022-03-01 16:13:08,call,37,0,0,incoming,----------,+55-11-11648874,+55-36-36822512
418,839,2022-03-02 07:57:17,call,29,0,0,outgoing,----------,+55-17-17800866,+55-76-76046475
419,839,2022-03-06 17:42:58,data,0,0,10,incoming,----------,+55-03-03635154,+55-40-40858747
420,839,2022-03-02 08:24:38,sms,0,1,0,incoming,----------,+55-17-17800866,+55-11-11648874
421,541,2022-03-03 20:00:38,sms,0,1,0,outgoing,----------,+55-78-78857632,+55-42-42352245
422,541,2022-03-01 02:09:47,call,25,0,0,incoming,----------,+55-17-17112535,+55-78-78021883
423,541,2022-03-07 06:44:57,sms,0,1,0,outgoing,----------,+55-71-71021221,+55-43-43681676
424,541,2022-03-04 00:29:59,sms,0,1,0,incoming,----------,+55-62-62836634,+55-47-47420302
425,541,2022-03-07 04:33:24,call,44,0,0,outgoing,----------,+55-44-44502117,+55-40-40572520
426,172,2022-03-03 10:46:20,sms,0,1,0,outgoing,----------,+55-24-24316101,+55-44-44518663
427,172,2022-03-02 21:10:45,data,0,0,99,incoming,roaming,+55-80-80166746,+55-16-16668063
428,172,2022-03-02 10:45:30,call,48,0,0,outgoing,----------,+55-77-77602377,+55-28-28107527
429,172,2022-03-02 20:06:43,data,0,0,14,outgoing,----------,+55-70-70147466,+55-82-82022246
430,172,2022-03-07 15:56:48,data,0,0,97,incoming,roaming,+55-03-03751841,+55-07-07281037
431,172,2022-03-02 17:38:16,call,13,0,0,outgoing,----------,+55-58-58143107,+55-14-14425416
432,263,2022-03-03 22:14:58,sms,0,1,0,outgoing,----------,+55-77-77005751,+55-68-68111456
433,263,2022-03-07 09:47:51,call,12,0,0,incoming,----------,+642-56-69390293,+55-21-21470350
434,263,2022-03-03 08:02:29,call,5,0,0,incoming,roaming,+55-07-07288630,+55-35-35704133
435,263,2022-03-05 13:16:30,sms,0,1,0,incoming,----------,+73-55-94535255,+55-86-86872740
436,263,2022-03-03 15:24:17,sms,0,1,0,incoming,----------,+55-25-25860708,+55-62-62746082
437,113,2022-03-01 13:42:22,data,0,0,175,outgoing,----------,+55-88-88508515,+55-53-53687870
438,113,2022-03-04 09:36:40,call,49,0,0,incoming,----------,+55-50-50573282,+55-74-74665222
439,113,2022-03-07 00:45:05,call,46,0,0,outgoing,----------,+55-11-11648874,+55-11-11026357
440,113,2022-03-07 03:05:14,data,0,0,145,incoming,----------,+55-84-84573352,+55-26-26742240
441,113,2022-03-05 13:38:53,call,39,0,0,outgoing,----------,+55-24-24344642,+55-28-28211620
442,113,2022-03-02 11:58:36,sms,0,1,0,outgoing,----------,+55-55-55876270,+55-32-32524346
443,113,2022-03-03 04:01:01,data,0,0,6,incoming,roaming,+141-63-68102142,+55-08-08456640
444,113,2022-03-01 16:25:04,sms,0,1,0,outgoing,----------,+55-77-77548316,+55-35-35704133
445,113,2022-03-06 01:35:08,call,29,0,0,outgoing,----------,+55-43-43722420,+55-02-02084578
446,746,2022-03-02 17:05:42,data,0,0,55,outgoing,----------,+55-00-00481634,+55-65-65141062
447,746,2022-03-05 01:07:15,data,0,0,181,outgoing,----------,+55-85-85410028,+55-40-40416557
448,746,2022-03-04 19:14:59,call,9,0,0,incoming,----------,+55-34-34220013,+55-80-80682337
449,746,2022-03-06 16:50:40,sms,0,1,0,incoming,----------,+55-40-40878030,+55-18-18650435
450,443,2022-03-02 19:48:48,call,36,0,0,outgoing,----------,+55-76-76046475,+55-25-25538717
451,443,2022-03-06 12:55:23,sms,0,1,0,incoming,----------,+55-62-62204235,+55-03-03245558
452,69,2022-03-07 20:55:51,sms,0,1,0,outgoing,----------,+55-81-81211268,+55-40-40502003
453,69,2022-03-03 02:18:04,sms,0,1,0,incoming,----------,+55-76-76856718,+55-33-33612703
454,69,2022-03-02 17:44:58,call,17,0,0,incoming,----------,+55-36-36368775,+55-41-41806435
455,136,2022-03-06 05:42:00,call,22,0,0,incoming,----------,+55-20-20402146,+55-61-61234568
456,136,2022-03-04 16:35:07,call,13,0,0,outgoing,----------,+55-10-10155180,+55-35-35643850
457,136,2022-03-02 10:54:00,sms,0,1,0,outgoing,----------,+55-26-26644543,+55-23-23888115
458,707,2022-03-05 06:13:40,data,0,0,167,incoming,----------,+55-48-48163067,+55-17-17746100
459,179,2022-03-07 05:55:33,sms,0,1,0,incoming,----------,+55-74-74263042,+55-66-66272681
460,179,2022-03-02 10:30:17,data,0,0,181,outgoing,----------,+55-07-07047256,+55-70-70154858
461,179,2022-03-05 21:02:03,sms,0,1,0,incoming,roaming,+55-42-42201050,+55-11-11302764
462,179,2022-03-01 03:41:30,call,17,0,0,outgoing,----------,+55-63-63460330,+55-44-44751381
463,421,2022-03-02 23:48:32,sms,0,1,0,incoming,----------,+55-16-16662330,+55-15-15312704
464,421,2022-03-07 10:12:20,data,0,0,35,incoming,----------,+55-74-74413625,+55-07-07132028
465,421,2022-03-05 02:50:33,data,0,0,90,incoming,----------,+55-42-42525754,+55-11-11000728
466,421,2022-03-02 04:44:00,sms,0,1,0,incoming,----------,+55-13-13760074,+55-66-66757402
467,421,2022-03-07 16:50:01,sms,0,1,0,outgoing,----------,+55-81-81666467,+55-64-64141432
468,421,2022-03-03 12:19:43,data,0,0,121,outgoing,----------,+55-17-17764105,+55-11-11761108
469,880,2022-03-02 08:41:44,data,0,0,60,incoming,----------,+55-58-58847261,+55-53-53272784
470,880,2022-03-05 16:04:28,call,13,0,0,outgoing,roaming,+55-37-37783450,+55-88-88508515
471,265,2022-03-05 09:32:24,sms,0,1,0,outgoing,----------,+55-04-04022730,+55-37-37400010
472,265,2022-03-02 20:31:23,data,0,0,11,outgoing,roaming,+55-26-26144325,+502-48-82339822
473,265,2022-03-03 10:56:11,sms,0,1,0,outgoing,----------,+55-37-37731831,+55-51-51638044
474,265,2022-03-03 17:56:25,data,0,0,170,incoming,----------,+55-81-81877623,+55-83-83516815
475,265,2022-03-01 01:09:42,call,46,0,0,outgoing,----------,+55-41-41123274,+55-51-51780380
476,265,2022-03-03 19:58:39,data,0,0,19,incoming,----------,+55-07-07266735,+55-38-38643568
477,265,2022-03-01 15:19:53,sms,0,1,0,incoming,----------,+55-36-36822512,+55-81-81188285
478,265,2022-03-03 06:26:14,sms,0,1,0,incoming,----------,+55-73-73212563,+55-77-77602377
479,695,2022-03-05 18:01:53,sms,0,1,0,incoming,----------,+271-65-63056801,+55-24-24162435
480,695,2022-03-01 12:24:02,sms,0,1,0,incoming,----------,+55-37-37216088,+55-64-64521181
481,695,2022-03-06 11:41:04,data,0,0,70,outgoing,----------,+55-02-02011715,+55-22-22673110
482,695,2022-03-07 03:50:55,call,49,0,0,outgoing,----------,+55-40-40031167,+55-80-80037330
483,695,2022-03-05 06:24:38,call,24,0,0,incoming,----------,+55-13-13760074,+55-72-72703882
484,695,2022-03-05 12:35:19,call,32,0,0,outgoing,----------,+55-40-40461146,+55-01-01851872
485,282,2022-03-03 20:39:35,sms,0,1,0,incoming,----------,+55-40-40502003,+55-31-31284537
486,282,2022-03-01 17:13:15,call,5,0,0,incoming,----------,+55-41-41546638,+55-86-86307583
487,282,2022-03-06 06:32:45,sms,0,1,0,outgoing,----------,+55-14-14785755,+55-75-75777750
488,282,2022-03-01 15:44:42,data,0,0,142,outgoing,----------,+55-03-03580301,+55-77-77443187
489,282,2022-03-06 18:58:23,data,0,0,167,outgoing,----------,+55-64-64505868,+55-55-55658110
490,282,2022-03-04 08:07:08,call,12,0,0,outgoing,----------,+55-06-06573348,+55-50-50824712
491,282,2022-03-05 21:07:36,data,0,0,109,outgoing,----------,+55-87-87181175,+55-41-41037534
492,282,2022-03-01 19:27:50,call,46,0,0,outgoing,roaming,+55-41-41486631,+55-74-74435041
493,282,2022-03-04 14:36:33,sms,0,1,0,incoming,----------,+55-57-57383860,+55-06-06738514
494,352,2022-03-04 05:59:26,call,47,0,0,incoming,----------,+55-48-48105111,+55-27-27000856
495,352,2022-03-04 23:50:00,data,0,0,56,incoming,----------,+55-11-11000728,+55-33-33168141
